ID,DIST,CO,RTE,PFX,BEGPM,PFX,ENDPM,Length,HG,MAINT_DIST,DIST_RGN,BUDGET ZONE,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_start,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q1,FY/Q,Pass,Need 1,Need 2,District LOS Score,Pass,Need 1,Need 2,RA LOS Score,los_2022_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2022_q4,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q1,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q2,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",los_2023_q3,FY/Q,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",District LOS Score,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments",RA LOS Score,los_2023_q4,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Q1 FY2024-Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q1,Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,Date Evaluated ,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q2,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q3 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q3,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,FY24Q4 Date Evaluated,"NB/EB
Pass","NB/EB
Need 1","NB/EB
Need 2","NB/EB
Construction","NB/EB
Encampments","NB/EB
Comments","SB/WB
Pass","SB/WB
Need 1","SB/WB
Need 2","SB/WB
Construction","SB/WB
Encampments","SB/WB
Comments", LOS Score,los_2024_q4
32,6,FRE,43,,6,,7,1,,6,District 6 - North Region,InVal-3,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,X,,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
33,6,FRE,43,,7,,8,1,,6,District 6 - North Region,InVal-3,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,,X,,,,X,,,,,75,X,,,,,X,,,,,100,88,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,X,,,,,,100,100,,,x,,,,Right Shoulder ,x,,,,,,75,,,X,,,,R,X,,,,,,75,75,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
34,6,FRE,43,,8,,9,1,,6,District 6 - North Region,InVal-3,Beg FY22,,1,,50,1,,,100,75,FY22/Q1,,1,,50,1,,,100,75,FY22/Q2,1,,,100,1,,,100,100,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,X,,,,,X,,,,,100,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,X,,,,,,100,100,,x,,,,,,x,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,4/10/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!,6/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,#DIV/0!
35,6,FRE,99,R,0,R,1,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,1,,,100,50,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,X,,,,,X,,,,,100,X,,,,,,,X,,,50,75,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,,x,,,,x,,,,25,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,10/25/2023,,x,,,,RS,x,,,,,"M,RS",75,10/25/2023,X,,,,,,,X,,,,R,75,75,,X,,,,,,,X,,,,,75,1/11/2024,X,,,,,,X,,,,,,100,88,,,X,,,,,X,,,,,,75,4/17/2024,X,,,,,,,X,,,,RS-RUBBER,75,75,,,X,,,,,X,,,,,,75,,,x,,,,s-m,x,,,,,,75,75
36,6,FRE,99,R,1,R,2,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,X,,,,,100,x,,,,,x,,,,,100,100,FY23/Q1,,,X,,,,,X,,,0,,,X,,,,,X,,,0,0,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,,x,,,,x,,,,25,FY23/Q4,,x,,,,x,,,,,75,X,,,,,X,,,,,100,88,,,,x,,,RS,,,x,,,"M,RS",0,,X,,,,,,,X,,,,RAMP,75,38,,X,,,,,,,X,,,,,75,,X,,,,,,X,,,,,,100,88,,,X,,,,,,X,,,,,50,,,X,,,,MR,X,,,,,,75,63,,,X,,,,,X,,,,,,75,,,x,,,,s-m,x,,,,,,75,75
37,6,FRE,99,R,2,R,3,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,,,1,0,,1,,50,25,FY22/Q3,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY22/Q4,X,,,,,,X,,,,75,x,,,,,x,,,,,100,88,FY23/Q1,,,X,,,,,X,,,0,,,X,,,,X,,,,25,13,FY23/Q2,,,X,,,,X,,,,25,,,X,,,,X,,,,25,25,FY23/Q3,,,x,,,,x,,,,25,FY23/Q4,,x,,,,x,,,,,75,,X,,,,,X,,,,50,63,,,,x,,,RS,,,x,,,"M,RS",0,,,X,,,,MR,,X,,,,R,50,25,,X,,,,,,,X,,,,,75,,X,,,,,,,X,,,,R,75,75,,,X,,,,,,X,,,,,50,,X,,,,,,X,,,,,,100,75,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
38,6,FRE,99,R,3,R,4,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,1,,50,25,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,,,1,0,50,FY22/Q3,X,,,,,X,,,,,100,X,,,,,,X,,,,75,88,FY22/Q4,X,,,,,,X,,,,75,x,,,,,,x,,,,75,75,FY23/Q1,,,X,,,,,X,,,0,,X,,,,,,X,,,25,13,FY23/Q2,,X,,,,,,X,,,25,X,,,,,,X,,,,75,50,FY23/Q3,,,x,,,,x,,,,25,FY23/Q4,,x,,,,x,,,,,75,X,,,,,X,,,,,100,88,,,,x,,,RS,,x,,,,"M,RS",25,,,,X,,,RM,,X,,,,R,25,25,,X,,,,,,,X,,,,,75,,X,,,,,,X,,,,,,100,88,,,X,,,,,X,,,,,,75,,,X,,,,MR,X,,,,,,75,75,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
39,6,FRE,99,R,4,R,5,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,1,,50,25,FY22/Q2,1,,,100,,,1,0,50,FY22/Q3,,,,X,,,,,X,,#DIV/0!,X,,,,,X,,,,,100,#DIV/0!,FY22/Q4,X,,,,,,,X,,,50,x,,,,,,x,,,,75,63,FY23/Q1,,,X,,,,,X,,,0,,X,,,,,,X,,,25,13,FY23/Q2,,,X,,,X,,,,,50,,X,,,,X,,,,,75,63,FY23/Q3,,,x,,,,x,,,,25,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,Construction ,,,,X,,Consturction ,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
40,6,FRE,99,R,5,R,6,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,,1,0,25,FY22/Q3,,,,X,,,,,X,,#DIV/0!,X,,,,,X,,,,,100,#DIV/0!,FY22/Q4,,X,,,,,X,,,,50,,x,,,,,x,,,,50,50,FY23/Q1,,X,,,,X,,,,,75,,,X,,,,X,,,,25,50,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,,x,,,,x,,,,25,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
41,6,FRE,99,,6,,7,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,,N/A,,,1,0,0,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,X,,,,,X,,,,50,#DIV/0!,FY23/Q2,X,,,,,X,,,,,100,X,,,,,X,,,,,100,100,FY23/Q3,,x,,,,x,,,,,75,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
42,6,FRE,99,,7,,8,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,,N/A,,1,,50,50,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,x,,,,,x,,#DIV/0!,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
43,6,FRE,99,,8,,9,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,,N/A,,1,,50,50,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,x,,,,,x,,#DIV/0!,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
44,6,FRE,99,,9,,10,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,,N/A,,1,,50,50,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,x,,,,,x,,#DIV/0!,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
45,6,FRE,99,,10,,11,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,,,N/A,,1,,50,50,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,x,,,,,x,,#DIV/0!,FY23/Q4,,,,x,,,,,x,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
46,6,FRE,99,,11,,12,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q3,,,,x,,,,,x,,#DIV/0!,FY23/Q4,,,,x,,,,,x,,#DIV/0!,X,,,,,X,,,,,100,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,Construction ,,,,X,,Construction ,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,#DIV/0!,,,,,X,,,,,,X,,,#DIV/0!,,,,,x,,,,,,x,,,#DIV/0!,#DIV/0!
47,6,FRE,99,,12,,13,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,X,,,,,,X,,,25,,X,,,,,X,,,,50,38,FY22/Q4,,,X,,,,X,,,,25,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,X,,,,X,,,,25,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,x,,,,x,,,,,75,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,,x,,,"M,RS",,,x,,,"M,RS",0,,,,X,,,R,,X,,,,R,25,13,,,X,,,,,,,X,,,Median ,25,,,,X,,,R,,,X,,,M,0,13,,,X,,,,,X,,,,,,75,,,X,,,,MR,X,,,,,,75,75,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
48,6,FRE,99,,13,,14,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,X,,,,X,,,,,75,X,,,,,,X,,,,75,75,FY22/Q4,,,X,,,,X,,,,25,,x,,,,,,x,,,25,25,FY23/Q1,,,X,,,,,X,,,0,,,X,,,,,X,,,0,0,FY23/Q2,,,X,,,,X,,,,25,,,X,,,,X,,,,25,25,FY23/Q3,,x,,,,x,,,,,75,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,,x,,,"M,RS",,,x,,,RS,0,,,,X,,,R,,X,,,,M,25,13,,,X,,,,,,,X,,,,25,,,,X,,,R,,,X,,,M,0,13,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
49,6,FRE,99,,14,,15,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,X,,,,,X,,,,,100,,X,,,,X,,,,,75,88,FY22/Q4,,,X,,,,X,,,,25,,x,,,,,,x,,,25,25,FY23/Q1,,,X,,,,,X,,,0,,,X,,,,,X,,,0,0,FY23/Q2,,,X,,,X,,,,,50,,,X,,,,X,,,,25,38,FY23/Q3,,x,,,,,x,,,,50,FY23/Q4,x,,,,,x,,,,,100,X,,,,,X,,,,,100,100,,,,x,,,"M,RS",,,x,,,RS,0,,,,X,,,R,,,X,,,R,0,0,,,X,,,,,,,X,,,,25,,,,X,,,R,,,X,,,M,0,13,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
50,6,FRE,99,,15,,16,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,1,,,100,,1,,50,75,FY22/Q3,X,,,,,X,,,,,100,,,X,,,X,,,,,50,75,FY22/Q4,,,X,,,,X,,,,25,,x,,,,,x,,,,50,38,FY23/Q1,,,X,,,,,X,,,0,,,X,,,,,X,,,0,0,FY23/Q2,,X,,,,X,,,,,75,,X,,,,X,,,,,75,75,FY23/Q3,,x,,,,x,,,,,75,FY23/Q4,x,,,,,x,,,,,100,X,,,,,,X,,,,75,88,,,,x,,,"M,RS",,,x,,,RS,0,,,,X,,,RAMP,,,X,,,R,0,0,,,X,,,,,,,X,,,,25,,,,X,,,R,,,X,,,M,0,13,,X,,,,,,X,,,,,,100,,X,,,,,,X,,,,,,100,100,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
51,6,FRE,99,,16,,17,1,,6,District 6 - North Region,InVal-4,Beg FY22,,,1,0,,,1,0,0,FY22/Q1,,,1,0,,,1,0,0,FY22/Q2,,1,,50,,1,,50,50,FY22/Q3,,,,X,,,,,X,,#DIV/0!,,,,X,,,,,X,,#DIV/0!,#DIV/0!,FY22/Q4,,,,CON,,,,,CON,,#DIV/0!,,,,x,,,,,x,,#DIV/0!,#DIV/0!,FY23/Q1,,,,X,,,,,X,,#DIV/0!,,,X,,,,,X,,,0,#DIV/0!,FY23/Q2,,,X,,,X,,,,,50,,,X,,,X,,,,,50,50,FY23/Q3,,x,,,,,x,,,,50,FY23/Q4,x,,,,,,x,,,,75,X,,,,,,X,,,,75,75,,,,x,,,"M,RS",,,x,,,"M,RS",0,,,,X,,,MR,,,X,,,RM,0,0,,,X,,,,,,,X,,,,25,,,,X,,,R,,,X,,,M,0,13,,X,,,,,,,X,,,,,75,,X,,,,,,X,,,,,,100,88,,X,,,,,,X,,,,,,100,,x,,,,,,x,,,,,,100,100
